	ID2594-1-PAR1-TO-A01-S99	ID2594-10-PAR10-TO-B02-S108	ID2594-11-PAR11-TO-C02-S109	ID2594-12-PAR12-TO-D02-S110	ID2594-13-PAR13-TO-E02-S111	ID2594-14-PAR14-TO-F02-S112	ID2594-15-PAR15-TO-G02-S113	ID2594-16-PAR16-TO-H02-S114	ID2594-17-PAR17-TO-A03-S115	ID2594-18-PAR18-TO-B03-S116	ID2594-19-PAR19-TO-C03-S117	ID2594-2-PAR2-TO-B01-S100	ID2594-20-PAR20-TO-D03-S118	ID2594-21-PAR21-TO-E03-S119	ID2594-22-PAR1-X-F03-S120	ID2594-23-PAR2-X-G03-S121	ID2594-24-PAR3-X-H03-S122	ID2594-25-PAR4-X-A04-S123	ID2594-26-PAR5-X-B04-S124	ID2594-27-PAR6-X-C04-S125	ID2594-28-PAR7-X-D04-S126	ID2594-29-PAR8-X-E04-S127	ID2594-3-PAR3-TO-C01-S101	ID2594-30-PAR9-X-F04-S128	ID2594-31-PAR10-X-G04-S129	ID2594-32-PAR11-X-H04-S130	ID2594-33-PAR12-1-X-A05-S131	ID2594-34-PAR12-2-X-B05-S132	ID2594-35-PAR13-X-C05-S133	ID2594-36-PAR14-X-D05-S134	ID2594-37-PAR15-X-E05-S135	ID2594-38-PAR16-X-F05-S136	ID2594-39-PAR17-X-G05-S137	ID2594-4-PAR4-TO-D01-S102	ID2594-40-PAR18-X-H05-S138	ID2594-41-PAR19-X-A06-S139	ID2594-43-PAR21-X-C06-S140	ID2594-5-PAR5-TO-E01-S103	ID2594-6-PAR6-TO-F01-S104	ID2594-7-PAR7-TO-G01-S105	ID2594-8-PAR8-TO-H01-S106	ID2594-9-PAR9-TO-A02-S107
1dff5bef61518094e9ab061a434f247d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1289.0	0.0	0.0	0.0	0.0	0.0
488012c4413b1e02ec5d18a19063826e	0.0	0.0	18.0	0.0	0.0	0.0	0.0	443.0	0.0	0.0	99.0	32.0	0.0	41.0	382.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	62.0	0.0	0.0	30.0	0.0	0.0	0.0
0a8add32442cb74e6888d4dde9210136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	722.0	98.0	0.0	0.0	322.0	0.0	30.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
8a91a5d2797457756c3295dfdbb123e3	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	984.0	0.0	0.0	0.0	262.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79d623ffb6b4ae4e14ee8aa983bf1bff	0.0	0.0	0.0	243.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	843.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8e20bea6e9df8d119a0d801a3b17e7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	46.0	227.0	602.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0
0b9d6ae30698fe3144a187eaaafdaef8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4246d6359de249fbc08244b60beb8271	0.0	0.0	673.0	14.0	41.0	56.0	33.0	0.0	5.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	90.0	0.0	3.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	91.0	3.0	5.0	0.0
90d4b3157a53444f250864fde9274bb9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	387.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	416.0	0.0	0.0	0.0	0.0	0.0	128.0
1825e65c446a442622ad055626e582d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80eb0769de9447a845b8ab46b1499cea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	409.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0
20be4411ecbd3cecc17b589638ddfa10	0.0	0.0	487.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	646.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e7e94efa8a7859edbfe8f183c4e09899	16.0	0.0	0.0	174.0	102.0	23.0	508.0	17.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.0	16.0	0.0	0.0	0.0
6e68d3873eb052ed4a4c880b2b858e2a	0.0	152.0	0.0	337.0	0.0	0.0	12.0	0.0	191.0	0.0	43.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	9.0	0.0	7.0	0.0	8.0	0.0	0.0	0.0	49.0
c038c634899aa078a2a82a91427a4b9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	21.0	0.0	32.0	935.0	0.0	17.0	0.0	34.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	5.0	76.0	0.0	0.0	0.0	0.0	0.0
173b8383238dc87920b640dfd06347b3	145.0	0.0	0.0	0.0	0.0	427.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	316.0	0.0	105.0	0.0	0.0
3428ac5e3eb7ae0400c1f474ef8d8041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	735.0	0.0	51.0	5.0	194.0	0.0	12.0	7.0	0.0	34.0	7.0	11.0	0.0	0.0	32.0	126.0	0.0	0.0	0.0	0.0	0.0
c08c7b138a1372af3f1a2513a5674a78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	0.0	0.0	0.0	0.0	0.0	0.0
347ca50b53f3b267035a687830b1748e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	8.0	0.0	0.0
47a542dc056e590f7d6ed660f77e2788	0.0	0.0	80.0	0.0	0.0	0.0	53.0	0.0	69.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	532.0	0.0	0.0	0.0	160.0	42.0	0.0	0.0	0.0
0a1f5ed70dcb37a86924dbd5fde981af	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
ba0972ffab6b27661418c013e66a8ffc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	1163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e349404d219f149d829618cd9650bf32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53e8453b2833046368d2bc71dad9fb0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	0.0	24.0	256.0	648.0	0.0	16.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
cd356bcc3987a82dd5f0ba97ba203594	0.0	0.0	0.0	0.0	190.0	848.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	102.0	0.0	0.0
792d226dfad589cb25623185e46bc30a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	409.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	605.0	0.0	0.0	0.0	0.0	15.0	10.0
bf51277fc250d0027512309725ff074f	0.0	0.0	0.0	0.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	388.0	98.0	0.0	0.0	427.0
10635b6dc248b6c892ee716586b9aaa8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	4.0	0.0	0.0	0.0	0.0	441.0	0.0	29.0	562.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce5b0d8fc78e0eb65e2a325dd07216da	1148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edaba7d3771573b9ae27b0de0d596041	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	34.0	0.0	0.0	0.0	0.0	175.0	18.0	0.0	0.0	0.0	628.0	0.0	0.0	0.0	74.0	0.0	0.0	24.0	0.0	20.0	0.0
c1663573d28338d4bdde6362cfab6ed8	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1086.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7f566d089a3925a738e9c46c3691949	0.0	0.0	0.0	0.0	39.0	0.0	8.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	16.0	46.0	0.0	0.0	706.0	0.0	0.0	0.0	0.0	0.0	143.0	2.0	0.0	55.0	0.0	0.0	0.0	9.0	0.0	0.0	16.0
c737ea8f5cf8cd901427d0af01f83324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	879.0	0.0	0.0	0.0	0.0	0.0	0.0
5c547785a9c6593c336e3cb6c3e1fe60	610.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0
d01ca8c431a45a377583f63d8d5b63aa	22.0	0.0	0.0	0.0	0.0	0.0	66.0	915.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	18.0	0.0	0.0
5b84d6012d7a67e402a6b17ba9518803	0.0	0.0	0.0	0.0	162.0	192.0	31.0	46.0	0.0	108.0	54.0	75.0	14.0	307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
8a26a9966359b543dd37b895bc5d7069	0.0	5.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	6.0	0.0	0.0	52.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	891.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4c9645680244d87134da767298e9dfc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1055.0	0.0	0.0	0.0
eb7e30cf4f010ec006ce76d2d1510305	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	1024.0
0cb1c02a117de5b6fda70df2a8773112	92.0	10.0	0.0	0.0	0.0	0.0	0.0	745.0	39.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fde782059b778d4d7efd8058d028040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	851.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45043e00fd9cd563bac3608c9ecaf02a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	71.0	119.0	0.0	0.0	0.0	711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
7c2cd8ca1e263387f7c738812a75b5bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	19.0	0.0	0.0	0.0	0.0	882.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0
c013477a712e54f40f8374da61760ba6	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	988.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
445254fd8f28417a46239f5d3a97fe58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1025.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c533a557f90737bbc8bccbbc981a8c63	0.0	0.0	0.0	231.0	38.0	84.0	0.0	0.0	79.0	0.0	210.0	0.0	0.0	53.0	0.0	0.0	22.0	0.0	44.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0
5fe3233d7aad0fb9c500b3b31eff9fac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1012.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d2b0969a41b130169d9c3874fe9ff4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757.0	101.0	19.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbcc7b433fbb6f9630e358106625d13e	0.0	0.0	0.0	0.0	66.0	0.0	0.0	96.0	0.0	0.0	22.0	0.0	36.0	0.0	71.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	485.0	0.0	0.0	0.0	119.0	0.0	55.0	0.0	0.0	0.0	0.0
3a467be9a4ca8dcd3805a2230751a495	79.0	0.0	0.0	0.0	33.0	114.0	45.0	0.0	0.0	0.0	70.0	98.0	9.0	14.0	8.0	0.0	33.0	0.0	26.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	8.0	129.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	183.0	0.0
b8085fb02fe4fc0f185685e77f52d1b0	0.0	0.0	5.0	0.0	0.0	651.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0
4394468b49611f78b96b64d72449fab5	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	11.0	4.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	870.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
0230d8bd6677780e016cf83e76f065b9	0.0	0.0	0.0	0.0	946.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d904179014c3578dae9d1e9d82407b1	0.0	0.0	0.0	0.0	416.0	0.0	0.0	0.0	0.0	167.0	0.0	51.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
becf94e1a7f1ffdca1fd07ba8f206c62	0.0	0.0	0.0	0.0	0.0	642.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49da570377f5ea2907f55a29aa6a1f14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	940.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3c83089f676aed5bfc361f1d568a7e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	753.0	0.0	0.0	0.0	51.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	13.0	108.0	0.0	0.0	0.0	0.0	0.0
cc4e45bf60365c75e8cc93fd643d0492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	514.0	368.0	0.0	0.0	0.0	0.0	0.0	10.0
79348de68916680727ec7ac7e63ff151	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	909.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
e273175d349e459224f55d1fda578084	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	892.0
97bca68b08b9ff7077ed2b5e4aa6b360	0.0	0.0	0.0	0.0	0.0	0.0	395.0	0.0	38.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.0	0.0	0.0	0.0
224697094b502faddf2a27033a89cd30	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
8fef8928834112f3755db7e82d3e1047	46.0	0.0	0.0	0.0	0.0	9.0	224.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	583.0
2391a4ac18f9382ac23703e10b46b520	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	486.0	0.0	0.0	0.0
0662cbe593269afd509474ed5ad858b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed68193bb70ad267de735adb4f85ae3e	0.0	0.0	0.0	202.0	89.0	0.0	198.0	0.0	69.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	32.0
02b44702162291cd00fd190a67cbfde6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	752.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76a5bedf98b0f06b40a92ff66da231dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	387.0	448.0	17.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c26ca4f164da5f3039a4cb0f57457a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	895.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
